loanId,userId,total,interest,monthlyPayment,balance,status,startDate,createdDate,updatedDate
6bc534cf-eb8f-4694-8d70-7025658bfab7,97da06c6-d227-4965-94a9-3197bdd3e49d,30561.12,1.43,207.37,22131.78,DEFAULTED,10/23/2024,12/12/2023,6/27/2024
d2dc42d3-9795-4b99-8213-8289067b4ad2,e9f6fd94-cd8a-46fd-812a-8ae14f1f7723,29508.15,2.2,294.59,13762.37,ACTIVE,11/28/2024,2/14/2024,6/27/2024
48383763-d026-4f44-a494-88dfd845f20d,5b0df55b-c03f-4546-a0bc-f83fcc2c0820,29082.78,2.02,264.43,12249.77,ACTIVE,8/14/2024,5/28/2023,6/27/2024
ccc927bd-7fe1-46ff-94d4-909cf5f2a72a,5715e7bc-213a-4130-bc36-27ad3132b346,33119.61,1.98,287.65,14434.54,DEFAULTED,8/8/2024,5/26/2024,6/27/2024
09265d67-8393-41ed-9103-b2c17ab47b61,2169c924-c515-4ecd-bfe3-3c2d8b8bf855,34552.82,2.27,244.6,17857.38,DEFAULTED,10/14/2024,6/16/2024,6/27/2024
cfea7bd7-ccd7-41ed-8c73-ed01894fb6d0,b4a4768a-ead5-494e-b1ac-f6913e009774,27101.56,1.8,279.21,5564.24,DEFAULTED,10/31/2024,3/23/2023,6/27/2024
a294f1c7-a8a0-4114-91d9-7a8944e04b9d,25e5d9f2-c773-4129-b885-bd6b15d7d2c8,27129.87,2.08,250.72,19429.46,DEFAULTED,7/4/2024,1/21/2024,6/27/2024
f26fbbf1-348e-4d89-b3d3-379b5f6063d4,c5288e66-18dc-4960-860d-60ceca9c6918,32836.2,1.56,225.8,24758.89,DEFAULTED,8/22/2024,12/26/2023,6/27/2024
234b536a-f12e-47e1-8884-287555b2ff81,1d0bc827-341b-4346-8eb3-3c01eaf910de,32067.28,1.38,227.53,7503.74,DEFAULTED,9/22/2024,4/18/2024,6/27/2024
eea697ee-3d72-4e79-af62-33de624e89be,401bbc7c-614b-471b-9ad4-a372d39c9e65,32232.86,2.47,250.72,8718.43,ACTIVE,7/16/2024,12/25/2023,6/27/2024
fb4b0363-c310-46d3-8731-7bc1d7f7333c,6e2848f0-9f70-48a2-87c3-7d15d83cb95f,33057.15,2.8,293.23,10410.67,ACTIVE,10/3/2024,2/24/2023,6/27/2024
700b3d39-f6ee-47d1-a599-3c9c8fc1816e,2d02ce1e-c8c2-4d36-9391-4f582cbf3711,32718.19,2.34,232.47,5461.64,ACTIVE,7/21/2024,3/30/2024,6/27/2024
06092d61-6fff-4564-a3a2-aa0269939dd4,04b42ee6-84c1-450c-9761-407742bd4e7d,28029.05,2.61,255.34,20638.42,DEFAULTED,8/27/2024,2/18/2024,6/27/2024
e8d66736-f8d8-4e87-a3d8-04aba84e6758,4479599c-3c79-4cf5-9777-ee4eda64ecd6,27541.58,1.85,273.19,10167.22,DEFAULTED,8/24/2024,2/14/2023,6/27/2024
78e2b6e4-2d46-483c-96ae-3d667a79b9f6,ce79ee4a-7f95-4312-bb5e-c5c01003b4c8,33250.87,1.8,234.81,15567.97,ACTIVE,7/24/2024,9/6/2023,6/27/2024
47173931-68fd-4d24-a692-4f08e5dc0c2b,7cacdc0a-ed79-4f94-aef6-767018722c23,33582.6,2.53,252.69,6639.23,ACTIVE,9/2/2024,1/30/2023,6/27/2024
d93a93f1-f651-4daa-a6df-a0562115eab7,d36c5e30-7b9b-4dcc-a709-ae9c218f0fb5,29547.22,2.27,281.1,24218.24,ACTIVE,7/17/2024,2/19/2023,6/27/2024
2294696a-eae2-4a9b-abe5-8ce12e707519,b99c22db-86e9-49a1-9bf0-d954ae5fa832,27883.37,2.45,232.91,6214.2,DEFAULTED,8/26/2024,6/5/2024,6/27/2024
f647fcac-36f8-468e-b54e-63cab6fa666f,5c834b1d-c1f7-45b8-a287-23f6ece0b294,33177.9,2.11,253.14,13872.41,ACTIVE,11/20/2024,8/10/2023,6/27/2024
591fdf61-ded0-49a5-a136-493d1388f751,4874ffcc-6a7b-4568-8732-ffc7f918c073,27759.41,1.32,207.23,24387.8,DEFAULTED,10/20/2024,3/4/2024,6/27/2024
c32c003a-093e-46b2-8bac-d51d07264203,777a8ecb-ab79-4e58-8230-ed987479c0b6,34094.1,1.88,200.34,23055.33,DEFAULTED,8/31/2024,4/2/2023,6/27/2024
5a4def60-93ec-43d8-bdcf-d5a81844bdd2,b25837e9-f852-4b74-9d9d-f581e34dbbe3,31888.23,2.37,203.28,9203.49,ACTIVE,10/8/2024,5/16/2024,6/27/2024
cce09138-2ca5-4a08-a551-f1e9883e5e25,6027e21c-f1d9-4799-86cf-6cbe825e6f81,29675.54,1.48,262.13,24770.66,DEFAULTED,7/21/2024,4/10/2023,6/27/2024
9409b3cd-b166-47c7-9902-99a953278506,1d7147f3-f139-451a-a2b2-aaf5d69678b9,31326.83,2.51,295.43,20954.69,ACTIVE,9/29/2024,7/23/2023,6/27/2024
5224cf51-10f3-40ce-a039-71bdd9ba30bf,553dd7c1-1e60-41d4-a99a-f8d270a4559d,29374.92,1.6,255.3,16029.99,ACTIVE,11/18/2024,2/1/2024,6/27/2024
e0bd1375-3822-4617-92f9-d5f942fcea17,e035238c-3a52-44b8-a24f-54507ad9dc3e,27750.96,2.51,228.71,8927.46,DEFAULTED,11/8/2024,5/19/2024,6/27/2024
2c118138-1648-421e-840c-5561248b098c,9f593f10-4253-4ba4-bcad-fb67d1dd7b1b,34023.89,2.42,248.9,9840.59,ACTIVE,10/22/2024,4/2/2023,6/27/2024
1d488f62-0f28-400b-b973-7a7d25bbea5d,508f78ee-1a86-4f36-b1f5-53c2cb6ed12f,34406.6,2.32,269.68,12677.68,DEFAULTED,9/17/2024,5/9/2024,6/27/2024
fc5eedca-5389-4c83-96c1-e5907b60bc82,dea9d424-5c28-4f5b-bc80-d83a5bdae900,31718.99,1.32,211.46,9045.08,DEFAULTED,7/29/2024,7/4/2023,6/27/2024
2507c4ef-f07b-4195-b071-d52d9ac7514b,d11662fa-308b-43a8-9bb9-0f0393afcccf,29475.54,2.12,231.29,6282.4,DEFAULTED,8/31/2024,9/3/2023,6/27/2024
73c02c80-0291-4a92-abdc-848ff3c7152a,5849000c-aa6c-4dcb-8843-5a70a4a81f45,27744.49,2.17,289.73,9324.49,ACTIVE,9/12/2024,7/17/2023,6/27/2024
8c31f49e-6937-49e0-aa98-15455de4fa25,b2840a7f-6072-423c-ac54-9fbd5f96cac8,27735.56,1.21,244.92,7342.03,DEFAULTED,9/13/2024,1/29/2024,6/27/2024
c85938db-290a-4596-b80b-0fb8c5bd8379,1000372f-aeaf-4fb1-a709-d0501a7a1041,34064.83,2.64,214.26,15607.74,ACTIVE,10/28/2024,11/22/2023,6/27/2024
6743eeb8-927b-455a-b880-94c322ff12cf,b7127a8e-08e9-485c-9553-a743a8329f48,33579.72,2.12,205.92,22831.16,DEFAULTED,7/24/2024,5/19/2023,6/27/2024
433bd3f1-7f2b-4816-bab0-901dccdde760,aebd9f94-5744-46b5-92e6-0bdc0dfcd5f5,30505.67,1.22,247.72,20782.31,DEFAULTED,6/27/2024,5/30/2023,6/27/2024
746479f8-93e5-4a09-8669-f6741a0bd9b3,0b20a217-03fb-4285-a03e-c90d87a7624c,33060.85,2.22,213.09,18827.83,DEFAULTED,7/20/2024,2/15/2024,6/27/2024
7a3fc9de-f167-473d-927e-2c4c835860a4,823e78d2-48a5-4e4b-a9d5-606604cf484b,27351.49,1.37,213.02,15760.87,DEFAULTED,7/24/2024,6/9/2023,6/27/2024
7ba80a86-5cf4-48c1-824f-861a1d4e9c42,30eb2015-cecb-494d-83bd-41703459fffa,31597.52,1.29,240.34,17318.73,ACTIVE,8/27/2024,6/16/2024,6/27/2024
029fa1bd-ac86-4ae9-8561-fb0093a95262,6a3005ce-f81a-41f3-903a-dead0d02292b,32589.63,1.78,269.17,13288.57,DEFAULTED,10/8/2024,9/25/2023,6/27/2024
b9d19970-665d-40a8-9a13-4be13b60ed54,80a7128a-ff64-438e-b2f4-a57ba0276562,33194.08,2.98,296.58,14387.24,ACTIVE,7/20/2024,2/28/2023,6/27/2024
adadbf1c-3f78-45d8-8666-ddb4c0758fbb,b6e7006c-ab54-4b87-8fea-d3cf60dff6ea,33827.69,2.38,248.06,9139.25,ACTIVE,9/21/2024,8/3/2023,6/27/2024
5036c926-da95-40fe-8d8a-4b6b989347cc,70102fc4-2aae-4dad-aaab-8e6c42cdd741,32976.27,1.53,289.08,10598.95,DEFAULTED,7/2/2024,1/2/2024,6/27/2024
bd1752a3-c594-422b-830a-157b498120e7,271f518f-727f-4252-9ca7-69ee756432e3,34397.99,1.36,271.73,12935.17,ACTIVE,10/9/2024,11/16/2023,6/27/2024
04991f7a-7b11-400d-8233-d901379bba97,1be4f944-ab87-487d-b0f0-e472b61b6ffd,30849.65,2.36,293.95,6496.78,DEFAULTED,10/8/2024,11/20/2023,6/27/2024
6ad3f893-93d0-48d7-ada7-c0c451714f91,ace5530b-8347-4814-bf2d-dad80afccf31,29242.37,2.3,246.51,11999.51,DEFAULTED,9/30/2024,9/28/2023,6/27/2024
998b9049-31b9-4b28-9a31-961a12bce5f6,70ccba9d-6fd8-4339-8f1c-ff5e25b31a2e,33744.03,1.59,256.85,14356.97,ACTIVE,8/2/2024,10/25/2023,6/27/2024
f40dcb4b-d1d8-40d3-b7cb-fcc2a1d05946,e08fa7a2-9c74-4b1b-8202-6ce69abb6b8b,31179.41,1.68,280.74,16508.31,ACTIVE,7/19/2024,7/9/2023,6/27/2024
62e46bf4-b839-4e7b-bc1d-9f05e4b78704,027a111d-c9fc-492a-9f65-ab1105b57f8e,29267.66,1.64,274.84,15116.83,DEFAULTED,10/14/2024,8/26/2023,6/27/2024
8182a1ee-d07b-4106-9e16-c04bf7e799c0,a06731a9-ab66-4ecc-9f74-d7892c2f6b62,28925.28,1.09,296.72,11463.61,ACTIVE,11/22/2024,2/16/2023,6/27/2024
d44e311d-5d09-4734-a255-e9f16975c0ba,1e0e4099-42af-40eb-a3d4-0b220e38fdcc,34389.85,2.21,295.95,20887.71,DEFAULTED,8/26/2024,3/19/2024,6/27/2024
7d364a7a-4208-4406-a33a-ea486f9a5455,73c482be-87ff-470f-afd6-869cddb9e990,31500.74,1.81,226.02,12136.81,ACTIVE,8/18/2024,4/3/2024,6/27/2024
c334445a-783f-4b48-8e62-652a629c2a02,c27c83c4-15b9-4eea-a084-c7bd97e27c5b,30092.92,1.52,291.83,10259.28,DEFAULTED,7/8/2024,6/10/2024,6/27/2024
4e1fa5cd-05d3-4896-976a-8d7a226cffc0,31aaa0e6-4239-484f-acbd-5a152a9fa310,27687.18,2.03,266.91,12928.5,ACTIVE,9/29/2024,4/7/2024,6/27/2024
cc174c55-c382-4dfd-9a68-1a14424727af,6961ca53-6469-4bf7-b607-f029748b8119,33478.06,1.46,265.16,18189.32,ACTIVE,10/3/2024,1/7/2024,6/27/2024
b0c04976-a073-4b9a-a8e6-89aa87bc5f5a,4bff4c25-d177-438e-9769-cd85bfc1e1a0,33212.15,2.83,259.63,9087.71,DEFAULTED,10/4/2024,7/26/2023,6/27/2024
5d1c29f9-7999-4f01-9c75-773047ad64db,face2581-0684-42c3-9092-505436cd1dd4,30042.05,2.78,255.92,19792.26,DEFAULTED,8/6/2024,3/8/2024,6/27/2024
dc5a5ba6-7697-4552-8c8d-5955e76c97b5,6f5bcb7b-f742-4efb-bf96-dea74daeef18,32492.27,1.31,248.05,20829.14,ACTIVE,8/13/2024,4/21/2023,6/27/2024
9210c295-ca07-432a-b38d-b3367db0b948,5423287f-d09c-4eac-ad0a-fd0309905188,34939.8,2.12,270.41,18997.57,ACTIVE,11/6/2024,11/14/2023,6/27/2024
3c508ab2-216c-4a5c-8fe7-725791132d29,df8633b0-eb01-4c99-ac78-6be1a6ef440a,28219.02,1.52,204.65,5299.85,ACTIVE,9/5/2024,10/27/2023,6/27/2024
d81dbbe8-59fd-4b67-9268-2791d5d6401f,88b2d08a-6750-422c-87bb-f3cc18235034,33411.82,1.33,234.26,11271.58,DEFAULTED,9/7/2024,6/2/2024,6/27/2024
0782467c-7a26-407b-978f-c9da2187ce27,643a3d7b-7931-4bef-95e2-b0d6f4bdb56b,34767.22,1.26,262.08,12993.88,DEFAULTED,10/22/2024,7/8/2023,6/27/2024
fa74ffba-c070-4407-8b17-a722799fd4eb,9709f1e6-4166-434a-b6d2-3bc003e13c2e,33000.14,2.15,270.19,18054.13,ACTIVE,11/4/2024,2/23/2024,6/27/2024
cbc585b4-25bc-4360-adde-869657a212d0,73865444-493e-47e2-97c5-5516e0c6fb03,33086.91,2.82,278.83,20756.68,DEFAULTED,9/9/2024,3/10/2024,6/27/2024
e35f47d0-3d3b-4079-b3ad-0584a27db6fb,e4b53a42-f0aa-412a-bf8c-299dd04f8698,28352.54,2.79,267.57,15409.51,ACTIVE,7/24/2024,1/2/2024,6/27/2024
e32d4fa3-43b4-49fc-9c4b-dca999f00162,99fb6f12-7411-4f6b-9928-5fbfcf986e78,29661.59,1.07,276.5,12020.64,DEFAULTED,9/7/2024,2/9/2024,6/27/2024
1e282dd7-a8a1-4733-a93e-82e9d17d1ba3,9e3f2729-3b29-425e-a198-1f145ece2a97,29729.23,1.41,295.77,7386.21,ACTIVE,7/1/2024,2/26/2023,6/27/2024
e25f086f-672b-4a20-88bc-55435e0596ce,6b533e62-62c1-4598-baba-0132a588218f,31232.45,2.68,222.29,14055.81,ACTIVE,10/30/2024,3/21/2023,6/27/2024
dbb9dc3f-b5b8-4c55-8e38-f90b0772ae9e,bd0cc679-5f1e-4677-97d1-8c4610596212,31688.71,2.98,276.38,11910.15,ACTIVE,8/11/2024,8/18/2023,6/27/2024
de595416-9169-46f0-8ea8-694255089d59,42c57621-3212-4349-a3cb-45e8a5996a5c,29225.03,2.58,257.64,10759.68,ACTIVE,9/6/2024,10/31/2023,6/27/2024
72722ee5-e4cc-43b1-a2fd-4ae1fb63d195,14627258-6337-49bd-9739-f1a2bc0e65f9,28314.76,2.37,295.58,22644.11,DEFAULTED,10/29/2024,9/11/2023,6/27/2024
83638cb2-b792-44d8-8e2d-104d96c700a2,b3416adf-4cc3-423c-b244-192ce0609ac6,31812.27,2.97,222.11,20629.52,ACTIVE,8/13/2024,1/24/2023,6/27/2024
e93624cd-4b89-484d-ad76-462e7cd6ef3d,e6521288-f943-4d2b-b6f2-7479794aa33b,28894.13,2.14,201.23,20701.61,ACTIVE,11/14/2024,5/13/2024,6/27/2024
78c3b88a-01d2-4579-80bd-2627a80dbbc0,6f5af6b6-e3e6-4ed7-bb86-33433784e28c,28065.79,1.75,268.1,10205.14,ACTIVE,9/10/2024,11/24/2023,6/27/2024
d6682fd2-6b3e-4657-847e-15447b1c0088,c7985157-95b4-4f5f-9e50-019dfdcd5613,29824.43,1.99,277.54,18725.94,DEFAULTED,9/3/2024,4/25/2024,6/27/2024
7540a3f3-1577-44c5-9d0e-22c90b88002e,a627ea1b-8c9d-466b-8177-1ddaf8bcc7df,29014.27,1.77,237.09,20336.92,ACTIVE,8/13/2024,1/9/2024,6/27/2024
a3a014e7-1431-40c5-9dc2-ff3af5338997,5e8db256-d8cf-4d70-933f-1fbb66fd42a7,34118.45,2.68,204.94,23863.73,DEFAULTED,11/4/2024,4/14/2024,6/27/2024
f2ea07fc-cd1e-471d-a6d8-8b18f044fdd0,b0263f91-2896-4cbb-abcd-59afe2803891,33900.42,1.95,225.98,19967.3,DEFAULTED,7/4/2024,8/15/2023,6/27/2024
2639b139-17d5-4cd8-957b-55b67b81a692,a005af69-5e8a-4282-b8a4-c0d32307cd07,29808.2,2.68,297.1,17811.11,DEFAULTED,8/6/2024,2/10/2023,6/27/2024
1e873df0-b545-411e-9a0f-b174918a53be,af03b904-a374-4149-a531-c31ecfe1da31,34003.94,2.51,218.03,24821.78,DEFAULTED,9/4/2024,1/21/2024,6/27/2024
380fa565-2d86-4dd6-9214-f6f031a5572d,6b1f80b6-e9fc-4336-bfc4-bdff8f3426a7,33409.97,2.27,273.39,11514.08,DEFAULTED,10/5/2024,10/27/2023,6/27/2024
2a75fa8f-f5c6-4777-bcf5-403c6e9456b2,9d5a7129-ddc9-4306-8098-c00f3352f982,33372.17,1.62,260.24,12833.25,DEFAULTED,9/13/2024,1/20/2024,6/27/2024
2bdae348-c37c-4bda-b130-0333b96f9577,deecc74f-2e84-45f9-8c0b-f035fa2f78b8,30219.13,2.7,245.02,15027.75,DEFAULTED,10/15/2024,5/31/2024,6/27/2024
98aa4df5-48bf-4412-97be-b0ba413d77fe,282c7f89-a56f-46fd-b60f-ec373e256d1b,32416.77,1.25,249.3,9588.52,DEFAULTED,9/3/2024,4/26/2024,6/27/2024
1b986808-f7a7-4451-aa1e-0f0704020ce0,6c8e57d6-6f35-477d-9c64-f79b57c04c46,34030.71,2.67,237.16,13113.94,DEFAULTED,10/6/2024,11/6/2023,6/27/2024
b55c7d2c-03de-4e01-bfcc-5582ef22a223,50479039-8092-40b2-8a64-a386516da8d9,32446.27,2.61,223.31,13424.44,DEFAULTED,8/13/2024,10/7/2023,6/27/2024
0428b906-60d4-4da1-9188-fb383cd473b7,c14cb2ec-913c-4055-a537-8dbe439b7ccb,34887.62,2.8,226.69,23544.82,DEFAULTED,8/23/2024,5/1/2024,6/27/2024
c0eb6668-60c4-4dd6-9d19-1cac63819203,47c06d9d-45be-4614-9f92-fbdb1fe9586a,32929.34,2.1,267.76,15619.76,ACTIVE,8/8/2024,2/1/2023,6/27/2024
7ca5581a-237a-4e8c-96fd-0fd0d6b33c2b,709266fb-bebf-421f-be42-c72f244f2f52,31578.44,2.1,229.92,14095.58,DEFAULTED,10/24/2024,4/24/2024,6/27/2024
cdf47d8e-2b75-41af-9b24-796212c2d575,f679fb7a-4811-49ad-8348-6dc272e6ea9d,27728.73,2.47,226.75,22737.64,ACTIVE,10/26/2024,5/11/2023,6/27/2024
81d64684-5943-4461-8c9c-f29bbd661525,6b76a1c3-7882-45ac-be4b-9d086c8a1b26,28856.12,1.66,255.69,12363.87,ACTIVE,7/18/2024,10/22/2023,6/27/2024
89d8b3ab-5c69-442c-aa69-d953545ed4a4,f6cc822f-c90b-4a4e-ada0-ab367035fa95,32095.46,2.85,267.78,16119.95,DEFAULTED,10/30/2024,11/18/2023,6/27/2024
e1a680bb-249b-41d2-9d40-83765a4cc241,51bbae93-4b25-4c32-a477-739e6cc791d5,33108.98,1.63,251.75,18010.24,DEFAULTED,9/13/2024,5/12/2024,6/27/2024
bd79a557-ad46-4474-93e2-951a53650aa7,da33c4b5-77a9-4c49-8df0-accd49479a05,34276.45,2.34,281.0,21932.87,ACTIVE,9/22/2024,5/25/2024,6/27/2024
742b659a-2f96-4feb-a557-15ce4e4aa334,84979ed7-5d33-4486-a098-c8291e55e1e6,27817.09,1.1,239.86,11403.76,ACTIVE,11/11/2024,11/8/2023,6/27/2024
1c2c8f67-ca7a-42a8-8abb-7cd1512828b0,bbe88579-5962-4eb4-b7bc-a2c822a86a8e,28431.0,1.47,279.11,13376.81,DEFAULTED,10/26/2024,4/24/2023,6/27/2024
41c961f7-07f7-423e-90bd-6d1a62149df4,62ed1586-cfd1-4663-a788-21ac122e6692,33488.12,2.82,211.38,11713.52,DEFAULTED,11/30/2024,6/25/2024,6/27/2024
46c14bcf-4586-41f3-8c0e-c11c5fecb15d,b3eab78c-9b90-4030-a3d8-99c3fe30b900,31077.94,1.64,232.87,6462.11,ACTIVE,10/13/2024,1/3/2024,6/27/2024
54d55226-f570-4ed6-99ea-f7d94df1ca0d,e7964749-85d2-48d7-bf16-12b060dde421,32372.28,2.42,266.52,12012.49,DEFAULTED,8/9/2024,12/9/2023,6/27/2024
9312484c-5759-47c0-a4c3-130d0848d7b3,ea3c960f-7668-4633-a021-cc7c5d9a7135,27010.65,1.97,204.58,11534.45,DEFAULTED,9/12/2024,2/11/2023,6/27/2024
f61fbc97-ea84-48f3-b8a1-dcca4f82fd5c,15637838-e197-42bf-b698-6eba6a726098,32983.63,2.47,286.86,5126.35,ACTIVE,7/5/2024,5/1/2023,6/27/2024
adb51694-cf3f-414e-8cb7-796b1dda921c,ac6be99b-e243-473f-814c-5b052c8d7dcd,34953.03,2.79,270.85,10212.28,ACTIVE,11/11/2024,2/11/2024,6/27/2024
a87b9afd-32a2-4641-a73c-58828eea6d74,45dbcee6-0a7b-46a6-8895-dc5f0b21d03a,32094.31,1.7,261.16,7953.22,DEFAULTED,8/23/2024,4/9/2024,6/27/2024
6ccc536e-6a59-4c15-9b50-994fc2149676,cd7bcb85-f8fd-41a0-acb3-615565be5acb,34756.51,1.4,204.28,14806.12,DEFAULTED,8/28/2024,5/8/2024,6/27/2024
297edb55-7827-4fb4-b905-5065bd39ec53,8022735f-77ff-4e88-8c3f-e70c545beaf3,34109.15,1.5,260.05,15886.44,ACTIVE,8/4/2024,3/2/2024,6/27/2024
ddfa1997-3090-4a71-a56f-a6c88b8f3b4b,7e5062b9-f740-4136-bf81-1952fbaf5f37,29802.48,2.67,264.42,13670.32,DEFAULTED,10/12/2024,6/2/2023,6/27/2024
5c3fc4d1-b408-4d6e-91fd-d9f4da4c33db,55c7dd24-1c4a-4eb9-b022-168cad950f80,32480.64,1.76,268.58,17206.09,ACTIVE,8/5/2024,10/2/2023,6/27/2024
777690f1-f1da-42c9-9511-3341c00ab0f4,022e78ea-1a37-46db-9074-72dadfb108e1,28781.77,2.35,208.14,21741.09,DEFAULTED,9/28/2024,4/12/2024,6/27/2024
ca3edd69-e02d-4e2b-9aef-bf986cdc00ab,d20e3b29-ef8b-4efe-ac96-3318f84323bb,28187.85,2.65,254.46,18202.64,DEFAULTED,9/10/2024,3/21/2024,6/27/2024
4cc5ac96-4ad7-495b-a106-d6f5690ba8e9,4af7a2d7-18e1-4308-966a-0892c432bb9b,29496.68,1.82,206.38,22578.48,ACTIVE,11/9/2024,5/20/2024,6/27/2024
ca72ad3e-361e-46ff-bb95-c12d35d72dfb,a1068061-3299-4a97-ad94-9dcdd9066658,28624.46,2.09,206.03,10974.16,ACTIVE,8/27/2024,12/4/2023,6/27/2024
8e5d9cb7-fa6e-4674-afc3-d926e24e30b6,b8e84246-0543-4f3c-9924-f99d56b4d77d,28324.17,2.14,294.81,10824.16,DEFAULTED,9/14/2024,7/3/2023,6/27/2024
9949b6cd-dffd-468d-ba53-88f18441419d,b0d1e3a7-df73-4035-95f2-33700aa729fa,31422.47,2.16,255.16,6076.26,ACTIVE,8/4/2024,2/3/2023,6/27/2024
d6950b28-0549-499b-a194-b90f4e3ff666,b2dc8f41-4a6b-4b9c-9104-61122f010a3b,27193.0,2.14,293.73,13966.81,DEFAULTED,9/16/2024,11/5/2023,6/27/2024
f600b839-49c6-4017-bf13-4d50abe37aef,9aa774c7-9cd6-47cc-a294-2871230f5a97,27164.55,1.2,213.45,11974.43,DEFAULTED,7/19/2024,4/1/2023,6/27/2024
c0e3a5fa-884a-46f0-8ea2-3a08ed53f728,48ce172a-d39b-46f4-adf3-6877e701bc3b,33429.26,2.05,229.16,15593.92,DEFAULTED,10/4/2024,5/5/2023,6/27/2024
4d032c9a-9c59-451d-9a51-f2b3a0780dbc,0a54d998-47b0-41c4-9381-4265da63a401,34026.92,2.58,226.87,19864.35,DEFAULTED,10/12/2024,5/17/2024,6/27/2024
b4d8bd50-ca5d-41b0-859e-062a63fe49c1,e6ba1df8-a796-4667-bab7-0bd0c73db58b,33115.68,2.81,243.21,13574.64,DEFAULTED,7/18/2024,2/11/2023,6/27/2024
cfdf7029-6ed8-4494-9d89-9c19865d26c9,5fd03211-6255-4872-a4dc-5c7d84be8af7,27077.11,2.97,277.35,13117.22,DEFAULTED,9/10/2024,10/28/2023,6/27/2024
1230f635-ed45-4f3e-90f7-5ad6bceb6f68,0851b752-2349-4281-9248-6941da2d41f3,28926.19,1.92,284.84,7364.97,ACTIVE,7/14/2024,1/25/2024,6/27/2024
ee902ff3-dd1e-4273-bb16-fd0481efbd80,7c93de65-1fc2-4872-b59a-8b77c40d4781,33842.39,2.77,251.53,11117.89,DEFAULTED,10/27/2024,8/30/2023,6/27/2024
f82159e9-5610-4c9d-bbfc-271cf5c7b2ea,ba009723-f760-4483-9934-fc99bbbf87ac,30562.41,1.11,232.46,20933.28,ACTIVE,6/30/2024,6/8/2023,6/27/2024
49c6ddbc-9a20-4068-a21d-2807140b823c,9b7a1fd0-1d1b-4a38-910f-430ce31019f5,34362.73,2.44,292.94,6439.05,DEFAULTED,9/25/2024,10/24/2023,6/27/2024
acc9b1fc-db77-44fa-9eaa-fd540e105769,27be9331-1006-439f-98e6-d35080b0bac1,32876.35,1.42,288.72,20815.78,ACTIVE,10/7/2024,8/26/2023,6/27/2024
24eedffd-7d2b-4f89-93d4-df7376957aeb,0aa72eb1-1a35-4d82-8a04-bf35a3f68ad5,27668.68,1.07,200.96,10665.33,DEFAULTED,11/6/2024,10/28/2023,6/27/2024
08f509cb-6e8f-4cc5-8e55-5f35dca41286,b14642c7-dcfe-47dc-8d54-2fe8c94e53b5,34814.71,1.86,212.03,10846.99,DEFAULTED,8/25/2024,11/20/2023,6/27/2024
286da753-b58d-46fd-bea8-1b9263e042b5,bea797bf-84a7-4a2d-acba-e98f8cf33e4a,29063.41,1.73,254.55,15337.76,DEFAULTED,10/31/2024,3/30/2023,6/27/2024
eef0f8ec-0d23-4a0e-a61f-426bc4897c71,00aefeea-070c-484f-ab4b-1b5bd9ed139c,27212.6,1.89,239.45,14257.38,DEFAULTED,8/12/2024,4/29/2024,6/27/2024
f8759468-e18d-452f-a1e5-8c66dcd4f559,27899c34-0739-4e7e-947e-27ee005774f2,28361.89,1.2,248.96,9829.4,ACTIVE,9/6/2024,7/11/2023,6/27/2024
6b44049a-7d46-4123-8b15-aaf3374f2b3d,9529b2e8-a920-4a62-a288-a1709eb9ca42,28266.8,2.88,259.62,13155.41,ACTIVE,11/17/2024,5/10/2023,6/27/2024
f3654c8b-9f60-460e-87d6-934f8f78a0cc,f6a29d98-e3ff-4e13-af59-47926c6d1931,28021.45,1.18,229.84,5810.18,DEFAULTED,10/11/2024,4/21/2024,6/27/2024
bd0a3215-db5f-4838-be5c-b4c267680a07,2289f033-b8e4-4d2c-8524-f47796a1fb1b,33348.35,2.57,263.68,21772.29,ACTIVE,8/27/2024,10/10/2023,6/27/2024
c2b777aa-c102-4723-9e87-2432984f85fe,469ce6d8-c787-480b-8f5f-3e217a7ef76e,34063.88,2.01,282.89,9855.94,DEFAULTED,10/1/2024,11/11/2023,6/27/2024
0d1b68df-a63d-4a10-8fa3-0fa751e539c7,dcc1448c-2a31-4882-ba37-b869aef0d5fa,34184.26,1.88,274.86,6967.96,DEFAULTED,8/1/2024,1/9/2024,6/27/2024
227f16b8-588c-48da-94bd-c74a80b17234,2d862602-8193-4cc5-a03c-e2a3031f7dfb,29963.25,1.33,234.24,15241.79,DEFAULTED,10/10/2024,1/31/2023,6/27/2024
061fe90b-54a6-46d8-a513-441b548b136b,28b25d42-acd0-4640-89e0-deda4350964d,32556.86,1.64,243.5,14292.9,ACTIVE,7/25/2024,1/23/2023,6/27/2024
e4536dfe-bb86-4773-9b88-1a72c34d2fae,8f2fedb1-e1c4-4c6f-8874-6b33e183ccc6,28132.11,1.08,255.49,12882.78,ACTIVE,8/2/2024,9/8/2023,6/27/2024
091bed57-bc85-4836-81a5-97cb9f1a8363,7aa5f980-7a42-42a6-96f1-20e96b1668d4,30366.44,2.13,201.33,10905.33,DEFAULTED,8/3/2024,9/20/2023,6/27/2024
2dd89f83-16b0-4a4c-a3ab-8b97594e469f,0a957059-0fb8-4600-84b0-2731e96530b0,30295.36,1.34,267.56,23429.65,ACTIVE,11/27/2024,1/22/2024,6/27/2024
